异常信息列表,,,,,
10510,102,536872457,8447,软件异常,请关机重启或联系维修员
10510,103,536872458,8447,软件异常,请关机重启或联系维修员
10510,104,536872459,8447,软件异常,请关机重启或联系维修员
10510,105,536872460,8447,软件异常,请关机重启或联系维修员
10510,106,536872461,8447,软件异常,请关机重启或联系维修员
10510,107,536872462,8447,软件异常,请关机重启或联系维修员
10510,108,536872463,8447,软件异常,请关机重启或联系维修员
10510,401,536872464,8447,软件异常,请关机重启或联系维修员
10510,402,536872465,8447,软件异常,请关机重启或联系维修员
10510,501,536872466,8447,软件异常,请关机重启或联系维修员
10510,510,536872467,8447,软件异常,请关机重启或联系维修员
10510,601,536872468,8447,软件异常,请关机重启或联系维修员
10510,701,536872469,8447,未送数据过多,请连接服务器或用USB输出数据
10510,702,536872470,8447,校验未送数据失败,请联系维修员
10510,801,536872471,8447,软件异常,请关机重启或联系维修员
10610,1,536872961,8447,软件异常,请关机重启或联系维修员
10610,2,536872962,8447,软件异常,请关机重启或联系维修员
10610,3,536872963,8447,软件异常,请关机重启或联系维修员
10610,4,536872964,8447,软件异常,请关机重启或联系维修员
10610,5,536872965,8447,软件异常,请关机重启或联系维修员
10610,6,536872966,8447,软件异常,请关机重启或联系维修员
10610,101,536872967,8447,软件异常,请关机重启或联系维修员
10610,102,536872968,8447,软件异常,请关机重启或联系维修员
10610,103,536872969,8447,软件异常,请关机重启或联系维修员
10610,104,536872970,8447,软件异常,请关机重启或联系维修员
10610,105,536872971,8447,软件异常,请关机重启或联系维修员
10610,106,536872972,8447,软件异常,请关机重启或联系维修员
10610,107,536872973,8447,软件异常,请关机重启或联系维修员
10610,108,536872974,8447,软件异常,请关机重启或联系维修员
10610,109,536872975,8447,软件异常,请关机重启或联系维修员
10610,199,536872976,8447,软件异常,请关机重启或联系维修员
10610,305,536872977,8447,软件异常,请到[其他功能]解除故障
10610,306,536872978,8447,软件异常,请到[其他功能]解除故障
10610,701,536872979,8447,软件异常,请连接服务器或用USB输出结算数据
10710,1,536871937,8447,软件异常,请关机重启或联系维修员
10710,2,536871938,8447,软件异常,请关机重启或联系维修员
10710,3,536871939,8447,软件异常,请关机重启或联系维修员
10710,4,536871940,8447,软件异常,请关机重启或联系维修员
10710,5,536871941,8447,软件异常,请关机重启或联系维修员
10710,6,536871942,8447,软件异常,请关机重启或联系维修员
10710,100,536871943,8447,软件异常,请关机重启或联系维修员
10710,101,536871944,8447,软件异常,请关机重启或联系维修员
10710,102,536871945,8447,软件异常,请关机重启或联系维修员
